1.0000000000
1.0000000000+0.0000005585i
1.0000000000+0.0000022340i
1.0000000000+0.0000050264i
1.0000000000+0.0000089358i
0.9999999999+0.0000139622i
0.9999999998+0.0000201056i
0.9999999996+0.0000273660i
0.9999999994+0.0000357433i
0.9999999990+0.0000452376i
0.9999999984+0.0000558489i
0.9999999977+0.0000675772i
0.9999999968+0.0000804224i
0.9999999955+0.0000943846i
0.9999999940+0.0001094638i
0.9999999921+0.0001256600i
0.9999999898+0.0001429732i
0.9999999870+0.0001614033i
0.9999999836+0.0001809504i
0.9999999797+0.0002016145i
0.9999999750+0.0002233956i
0.9999999697+0.0002462936i
0.9999999635+0.0002703086i
0.9999999564+0.0002954406i
0.9999999483+0.0003216896i
0.9999999391+0.0003490555i
0.9999999287+0.0003775385i
0.9999999171+0.0004071384i
0.9999999041+0.0004378553i
0.9999998897+0.0004696891i
0.9999998737+0.0005026400i
0.9999998560+0.0005367078i
0.9999998365+0.0005718926i
0.9999998150+0.0006081944i
0.9999997916+0.0006456131i
0.9999997660+0.0006841488i
0.9999997381+0.0007238015i
0.9999997077+0.0007645712i
0.9999996748+0.0008064579i
0.9999996392+0.0008494615i
0.9999996008+0.0008935821i
0.9999995593+0.0009388197i
0.9999995147+0.0009851742i
0.9999994668+0.0010326458i
0.9999994155+0.0010812343i
0.9999993605+0.0011309398i
0.9999993017+0.0011817622i
0.9999992390+0.0012337016i
0.9999991721+0.0012867580i
0.9999991010+0.0013409314i
0.9999990253+0.0013962218i
0.9999989449+0.0014526291i
0.9999988597+0.0015101534i
0.9999987694+0.0015687946i
0.9999986739+0.0016285529i
0.9999985729+0.0016894281i
0.9999984663+0.0017514203i
0.9999983537+0.0018145294i
0.9999982351+0.0018787555i
0.9999981102+0.0019440986i
0.9999979788+0.0020105586i
0.9999978407+0.0020781357i
0.9999976956+0.0021468296i
0.9999975432+0.0022166406i
0.9999973835+0.0022875685i
0.9999972161+0.0023596134i
0.9999970408+0.0024327752i
0.9999968573+0.0025070540i
0.9999966655+0.0025824498i
0.9999964650+0.0026589625i
0.9999962555+0.0027365921i
0.9999960369+0.0028153388i
0.9999958089+0.0028952024i
0.9999955712+0.0029761829i
0.9999953234+0.0030582804i
0.9999950655+0.0031414948i
0.9999947970+0.0032258262i
0.9999945177+0.0033112746i
0.9999942273+0.0033978399i
0.9999939255+0.0034855221i
0.9999936121+0.0035743213i
0.9999932867+0.0036642374i
0.9999929489+0.0037552705i
0.9999925987+0.0038474205i
0.9999922355+0.0039406874i
0.9999918591+0.0040350713i
0.9999914692+0.0041305721i
0.9999910654+0.0042271898i
0.9999906475+0.0043249245i
0.9999902151+0.0044237761i
0.9999897678+0.0045237446i
0.9999893054+0.0046248300i
0.9999888275+0.0047270324i
0.9999883338+0.0048303516i
0.9999878239+0.0049347878i
0.9999872974+0.0050403409i
0.9999867541+0.0051470109i
0.9999861935+0.0052547978i
0.9999856152+0.0053637016i
0.9999850191+0.0054737223i
0.9999844045+0.0055848599i
0.9999837713+0.0056971143i
0.9999831190+0.0058104857i
0.9999824472+0.0059249740i
0.9999817555+0.0060405791i
0.9999810436+0.0061573011i
