0.3512793854+0.0091787398i
0.9792018512+0.0564075144i
1.0568503662+0.1239768953i
0.8655384453+0.1827570202i
0.9014277714+0.2375727096i
0.9323218972+0.2964357086i
0.8493430906+0.3520300237i
0.8471102500+0.4051154798i
0.8465879011+0.4588963794i
0.7990648637+0.5106620891i
0.7633515080+0.5596906352i
0.7449640925+0.6073268453i
0.6984942743+0.6529242550i
0.6514445994+0.6952507910i
0.6243308111+0.7356201001i
0.5678731406+0.7732643405i
0.5155257890+0.8072783780i
0.4715716089+0.8385071119i
0.4135848072+0.8664360253i
0.3578788133+0.8907201190i
0.3076002218+0.9117656579i
0.2474081221+0.9293337820i
0.1837915993+0.9428706424i
0.1287213189+0.9527565454i
0.0668952986+0.9589701281i
0.0048312571+0.9611831736i
-0.0516720468+0.9597297398i
-0.1133659494+0.9545374215i
-0.1764966299+0.9453327310i
-0.2339446104+0.9323454883i
-0.2921120746+0.9157329244i
-0.3511487652+0.8953529982i
-0.4044998302+0.8714432568i
-0.4590025838+0.8441376845i
-0.5140858948+0.8133024055i
-0.5636601491+0.7791644153i
-0.6112329861+0.7419685840i
-0.6580909397+0.7017458977i
-0.7001122388+0.6587023386i
-0.7399906692+0.6130793680i
-0.7794319867+0.5648983537i
-0.8134647006+0.5143772273i
-0.8436814000+0.4618347266i
-0.8720176414+0.4074060960i
-0.8956982576+0.3513126998i
-0.9157008908+0.2938386400i
-0.9339025872+0.2351233961i
-0.9472499405+0.1753843527i
-0.9556983054+0.1149628477i
-0.9615709078+0.0540655286i
-0.9630282017-0.0070855267i
-0.9602401489-0.0681936278i
-0.9549035662-0.1290650603i
-0.9452665211-0.1894833367i
-0.9307127403-0.2491307774i
-0.9132210371-0.3077719336i
-0.8920220209-0.3652049994i
-0.8666715975-0.4211593315i
-0.8387627288-0.4754337404i
-0.8073336688-0.5278403300i
-0.7716941703-0.5781128594i
-0.7333930970-0.6260388283i
-0.6923501407-0.6714561217i
-0.6480004792-0.7141573346i
-0.6015875668-0.7539743312i
-0.5528472996-0.7907754372i
-0.5010590216-0.8243730705i
-0.4474829718-0.8546141156i
-0.3923917038-0.8814023706i
-0.3353258502-0.9046158801i
-0.2771799328-0.9241557025i
-0.2181191435-0.9399651217i
-0.1575558836-0.9519560769i
-0.0964100175-0.9600586836i
-0.0352104548-0.9642608542i
0.0264144346-0.9645397352i
0.0878166139-0.9608850883i
0.1486411574-0.9533277460i
0.2092853076-0.9418849457i
0.2691423995-0.9265826565i
0.3275817189-0.9074973918i
0.3848543531-0.8847076865i
0.4405609948-0.8582957196i
0.4942595798-0.8283798498i
0.5462178077-0.7950758890i
0.5960655804-0.7585019631i
0.6432123411-0.7188161565i
0.6877938786-0.6761855313i
0.7296353128-0.6307748846i
0.7683152006-0.5827757892i
0.8040048309-0.5323838377i
0.8365464851-0.4797909987i
0.8654511655-0.4252175510i
0.8908006672-0.3688942637i
0.9125911706-0.3110451531i
0.9305104781-0.2519099642i
0.9446704336-0.1917338684i
0.9550945295-0.1307537657i
0.9614409452-0.0692222227i
0.9637783402-0.0074004523i
0.9622456418+0.0544614684i
0.9566702783+0.1161084879i
0.9471577485+0.1772826981i
0.9338660379+0.2377383221i
0.9166259901+0.2972258210i
0.8955206093+0.3554914941i
0.8708015460+0.4122964068i
0.8424424052+0.4674066155i
0.8105715525+0.5205896762i
0.7754465201+0.5716287302i
0.7370578069+0.6203130111i
0.6955257111+0.6664333140i
0.6511740344+0.7097978725i
0.6041109856+0.7502279543i
0.5544956275+0.7875511996i
0.5026491220+0.8216131699i
0.4486905428+0.8522729309i
0.3927785284+0.8793963191i
0.3352719318+0.9028681681i
0.2763778764+0.9225916004i
0.2162824250+0.9384802618i
0.1553277475+0.9504664832i
0.0937205394+0.9585005125i
0.0316410525+0.9625430640i
-0.0305544762+0.9625737131i
-0.0926061337+0.9585925873i
-0.1543199351+0.9506126211i
-0.2153727978+0.9386644323i
-0.2755211990+0.9227976664i
-0.3345875216+0.9030739655i
-0.3922575168+0.8795717333i
-0.4482662555+0.8523891267i
-0.5024403306+0.8216370530i
-0.5545120636+0.7874411434i
-0.6042517209+0.7499441055i
-0.6515136767+0.7092996487i
-0.6960591755+0.6656742914i
-0.7376643885+0.6192506772i
-0.7762048476+0.5702217890i
-0.8114992141+0.5187905757i
-0.8433741259+0.4651725410i
-0.8717442761+0.4095908746i
-0.8964707355+0.3522760670i
-0.9174076836+0.2934689512i
-0.9345033513+0.2334162641i
-0.9476826093+0.1723686752i
-0.9568594908+0.1105830688i
-0.9620288271+0.0483189875i
-0.9631646730-0.0141631968i
-0.9602213151-0.0765998101i
-0.9532340599-0.1387269998i
-0.9422401619-0.2002835809i
-0.9272562966-0.2610092954i
-0.9083653313-0.3206471220i
-0.8856532029-0.3789458119i
-0.8591799881-0.4356580912i
-0.8290688415-0.4905425561i
-0.7954614338-0.5433667802i
-0.7584745965-0.5939061262i
-0.7182733999-0.6419449445i
-0.6750399366-0.6872792044i
-0.6289289141-0.7297152978i
-0.5801379649-0.7690708587i
-0.5288912459-0.8051776237i
-0.4753870967-0.8378806931i
-0.4198530565-0.8670387675i
-0.3625391236-0.8925264276i
-0.3036684716-0.9142333623i
-0.2434874548-0.9320642909i
-0.1822694036-0.9459412201i
-0.1202626085-0.9558029840i
-0.0577263118-0.9616046900i
0.0050590310-0.9633193523i
0.0678384196-0.9609373520i
0.1303514738-0.9544656395i
0.1923157436-0.9439291963i
0.2534725462-0.9293706747i
0.3135679834-0.9108492372i
0.3723328078-0.8884414052i
0.4295215701-0.8622405830i
0.4848981534-0.8323557273i
0.5382123338-0.7989119672i
0.5892362560-0.7620502086i
0.6377590802-0.7219255547i
0.6835626615-0.6787073798i
0.7264509313-0.6325788004i
0.7662478393-0.5837350128i
0.8027721405-0.5323831460i
0.8358632671-0.4787417646i
0.8653858033-0.4230390656i
0.8912050949-0.3655122988i
0.9132065244-0.3064071482i
0.9313017580-0.2459759353i
0.9454051903-0.1844768841i
0.9554496345-0.1221735229i
0.9613967887-0.0593328585i
0.9632155726+0.0037756555i
0.9608921436+0.0668807936i
0.9544408004+0.1297112915i
0.9438841054+0.1919969331i
0.9292598478+0.2534691827i
0.9106341934+0.3138628436i
0.8880842610+0.3729172941i
0.8617005507+0.4303771343i
0.8315994823+0.4859936698i
0.7979081659+0.5395260946i
0.7607645598+0.5907420484i
0.7203308046+0.6394189400i
