0.0183958280-0.3514722992i
-0.9343824757+0.0764820137i
-0.9362204747-0.0487535880i
-0.9213240195-0.1731694278i
-0.8899376154-0.2945365235i
-0.8426018965-0.4106755609i
-0.7801448554-0.5194961636i
-0.7036678759-0.6190347120i
-0.6145267918-0.7074900453i
-0.5143082904-0.7832563785i
-0.4048020616-0.8449528365i
-0.2879691734-0.8914490522i
-0.1659072273-0.9218863447i
-0.0408129059-0.9356940811i
0.0850574218-0.9326008897i
0.2094283348-0.9126405104i
0.3300465042-0.8761521360i
0.4447216019-0.8237752227i
0.5513662319-0.7564388273i
0.6480341540-0.6753456448i
0.7329560945-0.5819510052i
0.8045724824-0.4779371906i
0.8615624984-0.3651835153i
0.9028688889-0.2457326936i
0.9277180720-0.1217540923i
0.9356351445+0.0044954789i
0.9264534897+0.1307127311i
0.9003187852+0.2545898768i
0.8576873084+0.3738568597i
0.7993185436+0.4863230641i
0.7262621970+0.5899177338i
0.6398398323+0.6827283532i
0.5416214367+0.7630362743i
0.4333973239+0.8293489209i
0.3171458686+0.8804279609i
0.1949976469+0.9153129058i
0.0691966260+0.9333396819i
-0.0579408937+0.9341538041i
-0.1840688387+0.9177178830i
-0.3068546410+0.8843132979i
-0.4240224418+0.8345359779i
-0.5333954161+0.7692863385i
-0.6329364301+0.6897535327i
-0.7207862694+0.5973942807i
-0.7952987144+0.4939066462i
-0.8550717955+0.3811992204i
-0.8989746290+0.2613562662i
-0.9261693105+0.1365994517i
-0.9361274341+0.0092468702i
-0.9286409038-0.1183299017i
-0.9038268051-0.2437499170i
-0.8621262198-0.3646673197i
-0.8042969736-0.4788153280i
-0.7314004250-0.5840489114i
-0.6447825131-0.6783853551i
-0.5460493923-0.7600419415i
-0.4370380853-0.8274700259i
-0.3197826807-0.8793848494i
-0.1964766915-0.9147905070i
-0.0694322625-0.9329995768i
0.0589630184-0.9336470159i
0.1862909031-0.9166980305i
0.3101480215-0.8824497457i
0.4281913192-0.8315266104i
0.5381825343-0.7648695959i
0.6380308665-0.6837193609i
0.7258330228-0.5895936749i
0.7999098647-0.4842594976i
0.8588389485-0.3697002210i
0.9014823182-0.2480786707i
0.9270090002-0.1216965521i
0.9349117466+0.0070489069i
0.9250176805+0.1357103023i
0.8974926092+0.2618365349i
0.8528388958+0.3830195452i
0.7918868948+0.4969404104i
0.7157800878+0.6014139190i
0.6259541713+0.6944307635i
0.5241104686+0.7741965314i
0.4121841479+0.8391667326i
0.2923078313+0.8880771703i
0.1667712717+0.9199690531i
0.0379778518+0.9342083370i
-0.0916012706+0.9304989002i
-0.2194745028+0.9088892665i
-0.3431777350+0.8697727160i
-0.4603219172+0.8138807511i
-0.5686393733+0.7422700106i
-0.6660279520+0.6563028531i
-0.7505921520+0.5576219565i
-0.8206804096+0.4481193939i
-0.8749178083+0.3299007611i
-0.9122335557+0.2052450252i
-0.9318826679+0.0765608542i
-0.9334614140-0.0536597425i
-0.9169161899-0.1828895723i
-0.8825456177-0.3086152909i
-0.8309957972-0.4283863548i
-0.7632487700-0.5398629406i
-0.6806043879-0.6408618923i
-0.5846559091-0.7293997902i
-0.4772597681-0.8037322855i
-0.3605000833-0.8623889143i
-0.2366485719-0.9042026878i
-0.1081206349-0.9283338548i
0.0225715442-0.9342873416i
0.1528679817-0.9219234985i
0.2802110042-0.8914619090i
0.4020955086-0.8434781547i
0.5161183818-0.7788935647i
0.6200261054-0.6989581198i
0.7117595960-0.6052268148i
0.7894953855-0.4995299143i
0.8516823104-0.3839376606i
0.8970729630-0.2607201043i
0.9247492593-0.1323028292i
0.9341415888-0.0012194289i
0.9250411355+0.1299383404i
0.8976050958+0.2585717513i
0.8523546540+0.3821266334i
0.7901657226+0.4981442143i
0.7122525966+0.6043102620i
0.6201448144+0.6985015406i
0.5156576529+0.7788286424i
0.4008568159+0.8436743262i
0.2780179920+0.8917265750i
0.1495820663+0.9220056883i
0.0181068583+0.9338848403i
-0.1137836622+0.9271036608i
-0.2434516789+0.9017745353i
-0.3682983109+0.8583814632i
-0.4858158166+0.7977714617i
-0.5936381691+0.7211386540i
-0.6895889800+0.6300013256i
-0.7717257955+0.5261723781i
-0.8383798563+0.4117237431i
-0.8881904996+0.2889454452i
-0.9201334854+0.1603001133i
-0.9335426449+0.0283738374i
-0.9281243856-0.1041756552i
-0.9039647248-0.2346724681i
-0.8615286738-0.3604765768i
-0.8016519513-0.4790373493i
-0.7255251559-0.5879454609i
-0.6346706855-0.6849821424i
-0.5309128358-0.7681647507i
-0.4163416555-0.8357877173i
-0.2932712615-0.8864580231i
-0.1641934395-0.9191244498i
-0.0317274487-0.9330999852i
0.1014329599-0.9280768920i
0.2325742469-0.9041341006i
0.3590184001-0.8617367370i
0.4781777335-0.8017277608i
0.5876080489-0.7253118457i
0.6850590626-0.6340317983i
0.7685210528-0.5297379615i
0.8362667526-0.4145511990i
0.8868876080-0.2908201887i
0.9193236288-0.1610738782i
0.9328861905-0.0279700538i
0.9272732846+0.1057589333i
0.9025768675+0.2373621828i
0.8592821221+0.3641268543i
0.7982586073+0.4834342057i
0.7207434428+0.5928139025i
0.6283168370+0.6899954658i
0.5228704321+0.7729557844i
0.4065690844+0.8399616880i
0.2818068441+0.8896066771i
0.1511580186+0.9208410218i
0.0173243122+0.9329945739i
-0.1169208779+0.9257917848i
-0.2487898654+0.8993585817i
-0.3755385920+0.8542209205i
-0.4945238542+0.7912950091i
-0.6032586457+0.7118693628i
-0.6994644502+0.6175790333i
-0.7811193823+0.5103725074i
-0.8465011491+0.3924719384i
-0.8942239120+0.2663275068i
-0.9232682495+0.1345668407i
-0.9330035605-0.0000594696i
-0.9232024056-0.1347351369i
-0.8940464469-0.2666370355i
-0.8461238242-0.3929944234i
-0.7804179824-0.5111472868i
-0.6982881470-0.6186025745i
-0.6014418189-0.7130871299i
-0.4918998323-0.7925961911i
-0.3719546776-0.8554364142i
-0.2441229382-0.9002624897i
-0.1110928187-0.9261065476i
0.0243321500-0.9323996967i
0.1592920539-0.9189852075i
0.2909309533-0.8861230209i
0.4164573803-0.8344854473i
0.5332036961-0.7651441067i
0.6386830416-0.6795483485i
0.7306426614-0.5794955683i
0.8071124508-0.4670940175i
0.8664476710-0.3447188615i
0.9073648970-0.2149623925i
0.9289703999-0.0805794304i
0.9307803252+0.0555709457i
0.9127321983+0.1905861070i
0.8751874709+0.3215817406i
0.8189250154+0.4457535536i
0.7451256634+0.5604374942i
0.6553480785+0.6631671924i
0.5514964435+0.7517273784i
0.4357806154+0.8242021119i
0.3106695712+0.8790167650i
0.1788391136+0.9149728274i
0.0431149362+0.9312747527i
-0.0935877487+0.9275482315i
-0.2283267329+0.9038494603i
-0.3581961489+0.8606651631i
-0.4803892568+0.7989033253i
-0.5922593218+0.7198747974i
-0.6913772602+0.6252661240i
-0.7755847898+0.5171041478i
-0.8430419151+0.3977131160i
-0.8922676923+0.2696651856i
-0.9221733593+0.1357253714i
-0.9320870780-0.0012078944i
-0.9217697127-0.1381653190i
-0.8914212616-0.2721710762i
-0.8416777590-0.4003075133i
-0.7735986730-0.5197788286i
-0.6886450302-0.6279723285i
-0.5886487029-0.7225159168i
-0.4757734891-0.8013305439i
-0.3524688002-0.8626764476i
-0.2214169329-0.9051921457i
-0.0854750536-0.9279252961i
0.0523868604-0.9303547099i
0.1891507787-0.9124029968i
0.3218166681-0.8744395221i
0.4474683885-0.8172735684i
0.5633379884-0.7421378058i
0.6668669766-0.6506623938i
0.7557632091-0.5448402397i
0.8280521178-0.4269841423i
0.8821211268-0.2996767262i
0.9167562451-0.1657142418i
0.9311699931-0.0280454430i
0.9250200071+0.1102931280i
0.8984178668+0.2462440337i
0.8519279100+0.3767965408i
0.7865560123+0.4990534313i
0.7037285387+0.6102955416i
0.6052618884+0.7080425856i
0.4933232678+0.7901088951i
0.3703835252+0.8546528159i
0.2391630599+0.9002186326i
0.1025719795+0.9257700544i
-0.0363541864+0.9307144795i
-0.1745218029+0.9149174544i
-0.3088479874+0.8787069635i
-0.4363294774+0.8228674059i
-0.5541099686+0.7486233496i
-0.6595444103+0.6576133812i
-0.7502588048+0.5518545910i
-0.8242041495+0.4336984492i
-0.8797032891+0.3057790250i
-0.9154895904+0.1709546745i
-0.9307365380+0.0322444814i
-0.9250775444-0.1072391466i
-0.8986154835-0.2443602238i
-0.8519216905-0.3760297160i
-0.7860244007-0.4992752675i
-0.7023868439-0.6113085485i
-0.6028754413-0.7095886919i
-0.4897187805-0.7918803711i
-0.3654582551-0.8563051781i
-0.2328914490-0.9013851143i
-0.0950095152-0.9260771695i
0.0450700565-0.9297981700i
0.1841737813-0.9124392862i
0.3191440439-0.8743698259i
0.4469108622-0.8164301808i
0.5645619172-0.7399140362i
0.6694092467-0.6465402038i
0.7590510710-0.5384146722i
0.8314273182-0.4179836972i
0.8848675558-0.2879789626i
0.9181301997-0.1513560287i
0.9304320680-0.0112274452i
0.9214675592+0.1292079653i
0.8914169719+0.2667380519i
0.8409437270+0.3982108467i
0.7711805075+0.5206069604i
0.6837045848+0.6311091964i
0.5805028510+0.7271677734i
0.4639273154+0.8065596373i
0.3366420464+0.8674404739i
0.2015627429+0.9083881920i
0.0617902950+0.9284368391i
-0.0794601623+0.9271001252i
-0.2189330830+0.9043839665i
-0.3534075414+0.8607877115i
-0.4797717317+0.7972939720i
-0.5950952102+0.7153472431i
-0.6966971988+0.6168217598i
-0.7822093502+0.5039792856i
-0.8496314957+0.3794177692i
-0.8973790515+0.2460120207i
-0.9243209464+0.1068477477i
-0.9298071481-0.0348495418i
-0.9136851028-0.1757891410i
-0.8763046566-0.3126915282i
-0.8185112950-0.4423647628i
-0.7416278054-0.5617791102i
-0.6474247418-0.6681381498i
-0.5380803311-0.7589446885i
-0.4161307133-0.8320599172i
-0.2844116356-0.8857543984i
-0.1459929292-0.9187496547i
-0.0041072718-0.9302493444i
0.1379251194-0.9199592473i
0.2767741149-0.8880955439i
0.4091778083-0.8353811418i
0.5320193246-0.7630300852i
0.6424004913-0.6727203608i
0.7377106238-0.5665556913i
0.8156887836-0.4470171674i
0.8744780146-0.3169058155i
0.9126702411-0.1792774156i
0.9293407303-0.0373710757i
0.9240712560+0.1054667764i
0.8969613703+0.2458612082i
0.8486274628+0.3804885490i
0.7801895783+0.5061552241i
0.6932462512+0.6198737842i
0.5898379030+0.7189343130i
0.4723996220+0.8009694997i
0.3437044013+0.8640118007i
0.2067981437+0.9065412995i
0.0649279448+0.9275230837i
-0.0785346672+0.9264332057i
-0.2201737261+0.9032725567i
-0.3566101634+0.8585682742i
-0.4845825495+0.7933625923i
-0.6010253072+0.7091893501i
-0.7031425185+0.6080386652i
-0.7884755385+0.4923105662i
-0.8549627711+0.3647586494i
-0.9009901394+0.2284250649i
-0.9254310020+0.0865683551i
-0.9276745092-0.0574141521i
-0.9076416716-0.2000675564i
-0.8657886983-0.3379622648i
-0.8030974733-0.4677765537i
-0.7210533419-0.5863768218i
-0.6216106894-0.6908935911i
-0.5071470890-0.7787914041i
-0.3804070775-0.8479309050i
-0.2444368726-0.8966215709i
-0.1025115696-0.9236637789i
0.0419434505-0.9283791451i
0.1854350263-0.9106283521i
0.3244866501-0.8708159778i
0.4557227925-0.8098821546i
0.5759510707-0.7292812039i
0.6822402549-0.6309477104i
0.7719921990-0.5172508060i
0.8430059215-0.3909377266i
0.8935322406-0.2550679683i
0.9223175941-0.1129396095i
0.9286359285+0.0319904401i
0.9123078295+0.1761903427i
0.8737063711+0.3161393549i
0.8137494845+0.4484138796i
0.7338789767+0.5697714387i
0.6360266545+0.6772305054i
0.5225683299+0.7681442211i
0.3962667825+0.8402661648i
0.2602050323+0.8918065261i
0.1177115184+0.9214772639i
-0.0277210094+0.9285250924i
-0.1725209208+0.9127514329i
-0.3131253711+0.8745187844i
-0.4460680537+0.8147432989i
-0.5680648769+0.7348736864i
-0.6760954420+0.6368569106i
-0.7674782936+0.5230914686i
-0.8399380565+0.3963693542i
-0.8916627656+0.2598080935i
-0.9213499271+0.1167744921i
-0.9282401246-0.0291980530i
-0.9121372828-0.1744966542i
-0.8734150319-0.3155183052i
-0.8130089540-0.4487593157i
-0.7323948458-0.5709025865i
-0.6335534793-0.6789005470i
-0.5189226791-0.7700516733i
-0.3913378572-0.8420686547i
-0.2539624378-0.8931364737i
-0.1102098655-0.9219589109i
0.0363408940-0.9277922633i
0.1820342755-0.9104653816i
0.3232292552-0.8703854673i
0.4563904413-0.8085294250i
0.5781768316-0.7264209262i
0.6855260068-0.6260936977i
0.7757316285-0.5100418997i
0.8465122690-0.3811587816i
0.8960698091-0.2426651090i
0.9231358914-0.0980291166i
0.9270052125+0.0491200351i
0.9075547591+0.1950831493i
0.8652484459+0.3361839553i
0.8011269770+0.4688618117i
0.7167831248+0.5897618092i
0.6143229891+0.6958199878i
0.4963141565+0.7843414950i
0.3657220175+0.8530696794i
0.2258358008+0.9002443331i
0.0801861574+0.9246475635i
-0.0675436536+0.9256360791i
-0.2136107524+0.9031590153i
-0.3543074533+0.8577607858i
-0.4860555107+0.7905688263i
-0.6054973934+0.7032664779i
-0.7095822567+0.5980516385i
-0.7956443998+0.4775821761i
-0.8614721773+0.3449094387i
-0.9053655701+0.2034015071i
-0.9261808982+0.0566581071i
-0.9233614799-0.0915806826i
-0.8969533965-0.2375296179i
-0.8476058960-0.3774549542i
-0.7765563631-0.5077701214i
-0.6856001754-0.6251279538i
-0.5770461563-0.7265070958i
-0.4536587069-0.8092903438i
-0.3185880485-0.8713328786i
-0.1752903176-0.9110185938i
-0.0274395260-0.9273030222i
0.1211663814-0.9197417006i
0.2667029782-0.8885031820i
0.4054178183-0.8343662960i
0.5337273748-0.7587016635i
0.6483099469-0.6634378773i
0.7461921184-0.5510131582i
0.8248265055-0.4243136780i
0.8821587491-0.2866000870i
0.9166819701-0.1414241022i
0.9274772265+0.0074627261i
0.9142388660+0.1562057346i
0.8772840529+0.3009468682i
0.8175461571+0.4379248248i
0.7365521109+0.5635730226i
0.6363842559+0.6746128346i
0.5196276087+0.7681396422i
0.3893038596+0.8416994392i
0.2487937702+0.8933539497i
0.1017499445+0.9217325137i
-0.0479977868+0.9260693324i
-0.1965419285+0.9062250393i
-0.3399992477+0.8626919695i
-0.4746124067+0.7965829216i
-0.5968486412+0.7096036391i
-0.7034928856+0.6040096656i
-0.7917328799+0.4825486402i
-0.8592339935+0.3483894890i
-0.9042017573+0.2050403174i
-0.9254304111+0.0562571148i
-0.9223361325-0.0940543639i
-0.8949740082-0.2419409865i
-0.8440382366-0.3835062212i
-0.7708454857-0.5150129698i
-0.6773017774-0.6329825390i
-0.5658537049-0.7342871210i
-0.4394252075-0.8162333134i
-0.3013415164-0.8766344345i
-0.1552422299-0.9138696739i
-0.0049857770-0.9269284583i
0.1454522356-0.9154387976i
0.2920841215-0.8796787933i
0.4310158831-0.8205709354i
0.5585508440-0.7396592685i
0.6712883822-0.6390699659i
0.7662151188-0.5214562903i
0.8407861028-0.3899293448i
0.8929937902-0.2479763988i
0.9214229283-0.0993689178i
0.9252898235+0.0519372938i
0.9044648812+0.2019072005i
0.8594777469+0.3465341097i
0.7915048417+0.4819468443i
0.7023395523+0.6045136444i
0.5943458051+0.7109400045i
0.4703961998+0.7983577975i
0.3337962992+0.8644032621i
0.1881970510+0.9072817145i
0.0374976460+0.9258171929i
-0.1142586172+0.9194856397i
-0.2629926854+0.8884306618i
-0.4046994258+0.8334613744i
-0.5355556713+0.7560323144i
-0.6520237186+0.6582058908i
-0.7509474680+0.5425983170i
-0.8296385803+0.4123104141i
-0.8859502821+0.2708450978i
-0.9183367747+0.1220137218i
-0.9258965810-0.0301662302i
-0.9083985919-0.1815793704i
-0.8662900361-0.3281236417i
-0.8006860856-0.4658215571i
-0.7133413026-0.5909284249i
-0.6066036330-0.7000346098i
-0.4833521232-0.7901590249i
-0.3469199916-0.8588312775i
-0.2010050867-0.9041601886i
-0.0495701224-0.9248867622i
0.1032646336-0.9204201009i
0.2533333196-0.8908552171i
0.3965380522-0.8369721834i
0.5289610141-0.7602165674i
0.6469719872-0.6626616131i
0.7473283711-0.5469531294i
0.8272649198-0.4162385240i
0.8845706941-0.2740818647i
0.9176510714-0.1243672408i
0.9255730498+0.0288069720i
0.9080925357+0.1812400747i
0.8656627941+0.3287441867i
0.7994237521+0.4672594098i
0.7111723749+0.5929658481i
0.6033148525+0.7023893850i
0.4788018439+0.7924982776i
0.3410484959+0.8607878673i
0.1938413826+0.9053510218i
0.0412348849+0.9249323060i
-0.1125601694+0.9189643182i
-0.2632925545+0.8875851172i
-0.4067881927+0.8316361808i
-0.5390659449+0.7526408758i
-0.6564484316+0.6527639574i
-0.7556647884+0.5347531468i
-0.8339424718+0.4018643371i
-0.8890855215+0.2577724399i
-0.9195370485+0.1064702943i
-0.9244241491-0.0478415963i
-0.9035839228-0.2008714677i
-0.8575697947-0.3483556172i
-0.7876378882-0.4861773321i
-0.6957137478-0.6104821022i
-0.5843402643-0.7177858853i
-0.4566081820-0.8050733733i
-0.3160710624-0.8698834692i
-0.1666470225-0.9103795351i
-0.0125099470-0.9254023806i
0.1420268193-0.9145044403i
0.2926310650-0.8779641059i
0.4350732265-0.8167797327i
0.5653454112-0.7326434076i
0.6797745765-0.6278951369i
0.7751266570-0.5054586636i
0.8486986733-0.3687606487i
0.8983961801-0.2216354275i
0.9227938129-0.0682179679i
0.9211771584+0.0871719956i
0.8935646924+0.2401514175i
0.8407090872+0.3863975756i
0.7640777698+0.5217703996i
0.6658131987+0.6424300260i
0.5486739051+0.7449462340i
0.4159578909+0.8263966288i
0.2714104880+0.8844507450i
0.1191192304+0.9174376273i
-0.0366013266+0.9243949056i
-0.1913316073+0.9050978967i
-0.3406723933+0.8600678265i
-0.4803700261+0.7905588567i
-0.6064378660+0.6985242015i
-0.7152705333+0.5865622185i
-0.8037476451+0.4578439312i
-0.8693240458+0.3160239795i
-0.9101039028+0.1651374756i
-0.9248964837+0.0094856569i
-0.9132519520-0.1464864362i
-0.8754760738-0.2983167898i
-0.8126233360-0.4416541381i
-0.7264685852-0.5723829191i
-0.6194579178-0.6867418719i
-0.4946401507-0.7814328437i
-0.3555807621-0.8537166464i
-0.2062607096-0.9014931537i
-0.0509629764-0.9233632751i
0.1058499380-0.9186709521i
0.2596640878-0.8875238870i
0.4060440421-0.8307923259i
0.5407609969-0.7500858429i
0.6599153297-0.6477087120i
0.7600500388-0.5265950704i
0.8382517482-0.3902256695i
0.8922363106-0.2425285499i
0.9204164687-0.0877664532i
0.9219495460+0.0695858203i
0.8967637041+0.2249705900i
0.8455619249+0.3738792892i
0.7698035115+0.5119834529i
0.6716635608+0.6352608890i
0.5539714979+0.7401133480i
0.4201303809+0.8234722327i
0.2740192501+0.8828892237i
0.1198813000+0.9166091228i
-0.0377989186+0.9236227204i
-0.1944257281+0.9036980662i
-0.3454262102+0.8573891477i
-0.4863838507+0.7860216337i
-0.6131680362+0.6916560121i
-0.7220555943+0.5770291109i
-0.8098407902+0.4454756332i
-0.8739305107+0.3008319263i
-0.9124217867+0.1473247382i
-0.9241593120-0.0105518315i
-0.9087711906-0.1681676205i
-0.8666817786-0.3208921038i
-0.7991011546-0.4642305342i
-0.7079914370-0.5939565164i
-0.5960108513-0.7062370979i
-0.4664371097-0.7977466618i
-0.3230722821-0.8657662181i
-0.1701318952-0.9082651082i
-0.0121214728-0.9239626414i
0.1462958820-0.9123677636i
0.3004369805-0.8737955020i
0.4457370701-0.8093596071i
0.5778852836-0.7209415207i
0.6929529922-0.6111364962i
0.7875112256-0.4831783822i
0.8587336346-0.3408452193i
0.9044818814-0.1883483801i
0.9233708519-0.0302084831i
0.9148116734+0.1288782789i
0.8790311721+0.2841794546i
0.8170670992+0.4310671674i
0.7307391767+0.5651562735i
0.6225967312+0.6824357139i
0.4958443906+0.7793891144i
0.3542479774+0.8531009903i
0.2020233369+0.9013453253i
0.0437113575+0.9226538083i
-0.1159571266+0.9163616083i
-0.2722025440+0.8826292283i
-0.4203396977+0.8224396940i
-0.5559184926+0.7375710647i
-0.6748580474+0.6305449990i
-0.7735701367+0.5045528267i
-0.8490682130+0.3633612644i
-0.8990586724+0.2112005318i
-0.9220115513+0.0526381693i
-0.9172084440-0.1075576969i
-0.8847661119-0.2645615615i
-0.8256349769-0.4136359235i
-0.7415724508-0.5502744667i
-0.6350918087-0.6703387036i
-0.5093880589-0.7701839282i
-0.3682429642-0.8467706272i
-0.2159120091-0.8977579207i
-0.0569966682-0.9215761353i
0.1036942084-0.9174762290i
0.2612897301-0.8855544813i
0.4110046347-0.8267516045i
0.5482848164-0.7428262059i
0.6689462788-0.6363033101i
0.7693032642-0.5103994116i
0.8462816153-0.3689262509i
0.8975138628-0.2161761628i
0.9214130688-0.0567924228i
0.9172230952+0.1043715127i
0.8850436709+0.2623996152i
0.8258293986+0.4124632625i
0.7413626309+0.5499690092i
0.6342009478+0.6706996226i
0.5076007450+0.7709440402i
0.3654191849+0.8476122276i
0.2119974323+0.8983313588i
0.0520286851+0.9215202974i
-0.1095850064+0.9164400107i
-0.2678827755+0.8832182786i
-0.4179972477+0.8228478378i
-0.5553044421+0.7371579204i
-0.6755666464+0.6287599611i
-0.7750638351+0.5009690476i
-0.8507095404+0.3577034434i
-0.9001475400+0.2033652003i
-0.9218263081+0.0427054721i
-0.9150488443-0.1193213670i
-0.8799962479-0.2777103334i
-0.8177242101-0.4275604798i
-0.7301324297-0.5642267971i
-0.6199077975-0.6834646572i
-0.4904430125-0.7815622934i
-0.3457330592-0.8554571622i
-0.1902526784-0.9028325169i
-0.0288185618-0.9221911177i
0.1335595006-0.9129037021i
0.2918339361-0.8752306133i
0.4410763561-0.8103158122i
0.5766312932-0.7201533557i
0.6942619054-0.6075272829i
0.7902830726-0.4759266838i
0.8616776854-0.3294385073i
0.9061924313-0.1726213730i
0.9224100079-0.0103642581i
0.9097954160+0.1522655770i
0.8687147885+0.3101807077i
0.8004260599+0.4584327781i
0.7070416660+0.5923678641i
0.5914643361+0.7077730789i
0.4572978936+0.8010097890i
0.3087357717+0.8691292062i
0.1504306639+0.9099666588i
-0.0126506637+0.9222114975i
-0.1753828827+0.9054503444i
-0.3326430801+0.8601822255i
-0.4794721507+0.7878050028i
-0.6112315166+0.6905734281i
-0.7237502117+0.5715300357i
-0.8134576522+0.4344109533i
-0.8774978436+0.2835295151i
-0.9138213448+0.1236412735i
-0.9212519969-0.0402053902i
-0.8995262095-0.2028283788i
-0.8493034577-0.3590757118i
-0.7721475500-0.5039889015i
-0.6704791526-0.6329606871i
-0.5475009697-0.7418820987i
-0.4070978553-0.8272741401i
-0.2537149390-0.8863998457i
-0.0922175602-0.9173530752i
0.0722625975-0.9191211319i
0.2344903218-0.8916191131i
0.3892934810-0.8356947933i
0.5317281250-0.7531037729i
0.6572368043-0.6464555785i
0.7617950236-0.5191323245i
0.8420411053-0.3751824389i
0.8953852475-0.2191927548i
0.9200942083-0.0561429866i
0.9153488152+0.1087528183i
0.8812723536+0.2702128150i
0.8189288180+0.4230565748i
0.7302909690+0.5623715553i
0.6181791111+0.6836714701i
0.4861724503+0.7830414391i
0.3384957806+0.8572652023i
0.1798850548+0.9039302370i
0.0154360911+0.9215073110i
-0.1495587726+0.9094018148i
-0.3097808521+0.8679751124i
-0.4600566534+0.7985351115i
-0.5955252381+0.7032962436i
-0.7117959929+0.5853100346i
-0.8050916691+0.4483684026i
-0.8723720065+0.2968827102i
-0.9114338706+0.1357423994i
-0.9209845687-0.0298422867i
-0.9006858728-0.1945084555i
-0.8511672099-0.3529141723i
-0.7740074797-0.4999119093i
-0.6716859748-0.6307162003i
-0.5475038851-0.7410600280i
-0.4054788318-0.8273348169i
-0.2502157648-0.8867094132i
