0.0000000000,-0.0031796875,0.0007281250,0.0082812500,3.4195312500
0.0000640205,-0.0029843750,0.0008156250,0.0122656250,3.5039062500
0.0001280410,-0.0028046875,0.0010375000,0.0082031250,3.4570312500
0.0001920615,-0.0033671875,0.0008062500,0.0063281250,3.4375000000
0.0002560819,-0.0031796875,0.0007843750,0.0071875000,3.4570312500
0.0003201024,-0.0035625000,0.0010468750,0.0025781250,3.3992187500
0.0003841229,-0.0035546875,0.0007187500,0.0000781250,3.4210937500
0.0004481434,-0.0029843750,0.0007187500,0.0038281250,3.4195312500
0.0005121639,-0.0036171875,0.0008156250,0.0035937500,3.4820312500
0.0005761844,-0.0029843750,0.0007312500,0.0038281250,3.4195312500
0.0006402049,-0.0031796875,0.0009593750,0.0082812500,3.4976562500
0.0007042254,-0.0034296875,0.0007093750,0.0101562500,3.4195312500
0.0007682458,-0.0031796875,0.0008062500,0.0121093750,3.4632812500
0.0008322663,-0.0031796875,0.0006312500,0.0123437500,3.4625000000
0.0008962868,-0.0033671875,0.0007937500,0.0041406250,3.4445312500
0.0009603073,-0.0033671875,0.0008843750,0.0060156250,3.3992187500
0.0010243278,-0.0031796875,0.0008843750,0.0047656250,3.4414062500
0.0010883483,-0.0033984375,0.0007937500,0.0060156250,3.4593750000
0.0011523688,-0.0031796875,0.0006312500,0.0057812500,3.4445312500
0.0012163892,-0.0033593750,0.0006531250,-0.0024218750,3.4593750000
0.0012804097,-0.0029843750,0.0009375000,0.0057812500,3.5039062500
0.0013444302,-0.0033671875,0.0007031250,-0.0043750000,3.4820312500
0.0014084507,-0.0031796875,0.0008906250,0.0038281250,3.4570312500
0.0014724712,-0.0033671875,0.0007843750,0.0038281250,3.4789062500
0.0015364917,-0.0032031250,0.0009718750,0.0038281250,3.3992187500
0.0016005122,-0.0029843750,0.0008937500,0.0057812500,3.4789062500
0.0016645327,-0.0031796875,0.0007406250,0.0000000000,3.3992187500
0.0017285531,-0.0029843750,0.0008593750,0.0044531250,3.4367187500
0.0017925736,-0.0033984375,0.0008093750,0.0057812500,3.4375000000
0.0018565941,-0.0034296875,0.0010468750,0.0038281250,3.4414062500
0.0019206146,-0.0029843750,0.0007843750,0.0019531250,3.4445312500
0.0019846351,-0.0029843750,0.0007062500,0.0060156250,3.4187500000
0.0020486556,-0.0031796875,0.0007906250,0.0075781250,3.4570312500
0.0021126761,-0.0031796875,0.0007062500,0.0044531250,3.4375000000
0.0021766965,-0.0031796875,0.0009718750,0.0038281250,3.4375000000
0.0022407170,-0.0033984375,0.0006531250,0.0026562500,3.4945312500
0.0023047375,-0.0029843750,0.0008718750,0.0000000000,3.4375000000
0.0023687580,-0.0029843750,0.0005531250,0.0038281250,3.4375000000
0.0024327785,-0.0031796875,0.0007093750,0.0096093750,3.5195312500
0.0024967990,-0.0033671875,0.0007406250,0.0041406250,3.4625000000
0.0025608195,-0.0035546875,0.0008187500,0.0025000000,3.4187500000
0.0026248399,-0.0031796875,0.0008593750,0.0096093750,3.4195312500
0.0026888604,-0.0029843750,0.0006406250,0.0063281250,3.4375000000
0.0027528809,-0.0029843750,0.0007187500,0.0085156250,3.4789062500
0.0028169014,-0.0032343750,0.0008843750,0.0057812500,3.4367187500
0.0028809219,-0.0031796875,0.0008031250,0.0063281250,3.4187500000
0.0029449424,-0.0031796875,0.0006531250,0.0047656250,3.5007812500
0.0030089629,-0.0027968750,0.0008843750,0.0025000000,3.4187500000
0.0030729834,-0.0034296875,0.0007843750,0.0085156250,3.4820312500
0.0031370038,-0.0035625000,0.0009718750,0.0066406250,3.4187500000
0.0032010243,-0.0031796875,0.0007156250,0.0066406250,3.4195312500
0.0032650448,-0.0033671875,0.0011250000,0.0066406250,3.4195312500
0.0033290653,-0.0031796875,0.0008593750,0.0122656250,3.4375000000
0.0033930858,-0.0035859375,0.0010250000,0.0019531250,3.4195312500
0.0034571063,-0.0029843750,0.0011250000,0.0104687500,3.4820312500
0.0035211268,-0.0031796875,0.0008937500,0.0082031250,3.4195312500
0.0035851472,-0.0032031250,0.0006531250,0.0025000000,3.4242187500
0.0036491677,-0.0031796875,0.0010468750,0.0121093750,3.4195312500
0.0037131882,-0.0033671875,0.0008593750,0.0016406250,3.4406250000
0.0037772087,-0.0033593750,0.0008062500,0.0044531250,3.4375000000
0.0038412292,-0.0029843750,0.0008593750,0.0044531250,3.4976562500
0.0039052497,-0.0032031250,0.0008593750,-0.0015625000,3.4375000000
0.0039692702,-0.0036093750,0.0009718750,0.0066406250,3.4195312500
0.0040332907,-0.0036171875,0.0008937500,0.0019531250,3.4593750000
0.0040973111,-0.0031796875,0.0008906250,0.0038281250,3.4445312500
0.0041613316,-0.0034296875,0.0008062500,0.0038281250,3.4242187500
0.0042253521,-0.0033593750,0.0008937500,0.0000000000,3.3992187500
0.0042893726,-0.0033671875,0.0008718750,0.0041406250,3.4242187500
0.0043533931,-0.0029843750,0.0008843750,0.0038281250,3.4820312500
0.0044174136,-0.0035625000,0.0007031250,0.0076562500,3.4187500000
0.0044814341,-0.0033671875,0.0007937500,0.0038281250,3.3992187500
0.0045454545,-0.0032031250,0.0005531250,-0.0043750000,3.4414062500
0.0046094750,-0.0031796875,0.0009593750,0.0038281250,3.5164062500
0.0046734955,-0.0031796875,0.0008843750,0.0039062500,3.4570312500
0.0047375160,-0.0036171875,0.0008156250,-0.0018750000,3.4625000000
0.0048015365,-0.0031796875,0.0008718750,0.0060937500,3.4195312500
0.0048655570,-0.0029843750,0.0009718750,-0.0038281250,3.4414062500
0.0049295775,-0.0029843750,0.0007156250,0.0025000000,3.4625000000
0.0049935980,-0.0029843750,0.0007187500,0.0060156250,3.4195312500
0.0050576184,-0.0031796875,0.0007187500,0.0066406250,3.4242187500
0.0051216389,-0.0033671875,0.0007843750,0.0041406250,3.4414062500
0.0051856594,-0.0029843750,0.0008718750,0.0117968750,3.4375000000
0.0052496799,-0.0036171875,0.0007937500,0.0038281250,3.5007812500
0.0053137004,-0.0031796875,0.0008593750,0.0057031250,3.4195312500
0.0053777209,-0.0029843750,0.0007062500,0.0063281250,3.4625000000
0.0054417414,-0.0033593750,0.0009468750,0.0038281250,3.4195312500
0.0055057618,-0.0033671875,0.0008906250,0.0057812500,3.4570312500
0.0055697823,-0.0029843750,0.0007093750,0.0057812500,3.4187500000
0.0056338028,-0.0029843750,0.0008718750,0.0066406250,3.4843750000
